report_id,hash,url,description,source,created,last_update
1712,05763e7c36f1120b89cedba2c39ab4680b8ba28f,https://app.box.com/s/xqp6s3fb8w65f6mkm1zc89ftrl8lyfw7,hammertoss: stealthy tactics define a russian cyber threat group,aptnotes,2019-07-15 11:46:33.690197+00,2019-07-15 11:46:33.690197+00
1713,8ee4f88f4734adc592190027018a461471e8204a,https://app.box.com/s/4oehib8xu2boak3hd72sh1f9ka9gwwh7,duke apt group's latest tools: cloud services and linux support,aptnotes,2019-07-15 11:46:37.686191+00,2019-07-15 11:46:37.686191+00
1715,13feea5bb8a1f837e3772daf151e343086061f6a,https://app.box.com/s/8izjpumhif40wt5jzbe6yej6j1sewt0b,watering hole attack on aerospace firm exploits cve-2015-5122 to install isspace backdoor,aptnotes,2019-07-15 11:46:41.900942+00,2019-07-15 11:46:41.900942+00
1716,d2e6c0c6d2e8dc72677482b8b4271568a3b2a9b9,https://app.box.com/s/s29hmikrmmik5v7eumpb4tipkdlyqhjl,tracking minidionis: cozycar's new ride is related to seaduke,aptnotes,2019-07-15 11:46:49.131276+00,2019-07-15 11:46:49.131276+00
1722,8b870691f84547afc34c08c494f92a21f6d1dc3e,https://app.box.com/s/f090ea4pi40hoaxe6otzfw7yl65ylw6y,games are over: winnti is now targeting pharmaceutical companies,aptnotes,2019-07-15 11:46:55.018814+00,2019-07-15 11:46:55.018814+00
1723,3bcbddd61cc7df02fad5bdc692e956bac590fe98,https://app.box.com/s/xhn6ru62qqom1kuxoe3mxnqrtb1sqw2q,operation lotusblossom,aptnotes,2019-07-15 11:47:22.862034+00,2019-07-15 11:47:22.862034+00
1725,af489e7e52483efe28d8f20f15be5d1dbae62a55,https://app.box.com/s/zuyuhxayshyuaypjoxfm0nu8d5tivqih,"the naikon apt: tracking down geo-political intelligence across apac, one nation at a time",aptnotes,2019-07-15 11:47:31.599166+00,2019-07-15 11:47:31.599166+00
1726,fe05831d3dc661e418f969045f0087ba642fb27b,https://app.box.com/s/9bejel60h3doxinwxdfyhig5nsqz05ga,the duqu 2.0 technical details,aptnotes,2019-07-15 11:47:41.803419+00,2019-07-15 11:47:41.803419+00
1730,a0c391fec9b1faa80a0c713bd6aa37a7129adda7,https://app.box.com/s/mf27ius5sdlorh8nl4h4fr643g2i9orb,an iranian cyber-attack campaign against targets in the middle east,aptnotes,2019-07-15 11:47:45.119563+00,2019-07-15 11:47:45.119563+00
1731,98e849a6be7fb956f5b17a183a2e00048f3bab25,https://app.box.com/s/fapwtkrudntz5po7c4u34l54j0vys9po,oceanlotus,aptnotes,2019-07-15 11:48:09.470974+00,2019-07-15 11:48:09.470974+00
1732,4855ba957702d0393cb7ade531b46625426d9192,https://app.box.com/s/x7jlktifxatv3oam1altle8km1xwju7b,grabit and the rats,aptnotes,2019-07-15 11:48:12.24339+00,2019-07-15 11:48:12.24339+00
1743,7f0cdde2b33261a9a35446bb2cb51c310539fa50,https://app.box.com/s/wig4z9nwq6wjxf3i4aslu9qro14pgsbe,cozyduke,aptnotes,2019-07-15 11:48:43.209395+00,2019-07-15 11:48:43.209395+00
1745,417a791693f2554ee1ec94564467168ea58e2cfb,https://app.box.com/s/dm3fbeb7hl95ilno014ftskoc1vi7n1r,"sofacy ii_ same sofacy, different day",aptnotes,2019-07-15 11:49:05.876847+00,2019-07-15 11:49:05.876847+00
1749,1b83984e2c9515c59885bc0078e3b1bed5d513b2,https://app.box.com/s/5jjomo7k001inllirt5lj83lu92ath7d,apt30 and the mechanics of a long-running cyber espionage operation,aptnotes,2019-07-15 11:49:13.085435+00,2019-07-15 11:49:13.085435+00
1753,73a8169eff8f50cefe587c1097d67fb45e71a046,https://app.box.com/s/pqe4y802utfswg27g3jeyaup46zje5b0,operation woolen-goldfish when kittens go phishing,aptnotes,2019-07-15 11:49:53.142585+00,2019-07-15 11:49:53.142585+00
1758,7c69db91f21ee20f7abcb4d95f21c4a17bfa6d17,https://app.box.com/s/h8kx7u7euolv1d6kjup0bxoujjikcbil,southeast asia: an evolving cyber threat landscape ,aptnotes,2019-07-15 11:50:10.756119+00,2019-07-15 11:50:10.756119+00
1759,c73cbb8fa22e16920e3cbf51226f3fd8010d38bb,https://app.box.com/s/o83u5pekus9251w0cl5lo2m1k5u0u2vn,scanbox ii,aptnotes,2019-07-15 11:50:32.703102+00,2019-07-15 11:50:32.703102+00
1761,0f4d8ba248dde47b514161014a57885aed084ce2,https://app.box.com/s/y45wyjrr4tnz2jlt93pk6giurxpg7ue7,the desert falcons targeted attacks,aptnotes,2019-07-15 11:50:36.238151+00,2019-07-15 11:50:36.238151+00
1762,99af231600ee8fd83b4b4fb057429e60cd9d21c4,https://app.box.com/s/p7qzcury97tuwk26694uutujwqmwqyhe,carbanak apt the great bank robbery,aptnotes,2019-07-15 11:50:46.98069+00,2019-07-15 11:50:46.98069+00
1764,86f4a308b99a2a9cb335dc06457dd09399c05a29,https://app.box.com/s/xbbiyzpb3614bdaxuu3rs96n7f4ysppa,global threat intel report,aptnotes,2019-07-15 11:50:54.130459+00,2019-07-15 11:50:54.130459+00
1765,4e645016b3627272cceb28a3b8bbba536eb9a6b4,https://app.box.com/s/9b7dfetwel6ywbcfai2wa0ja20cym721,pawn storm update: ios espionage app found,aptnotes,2019-07-15 11:51:04.994498+00,2019-07-15 11:51:04.994498+00
1771,d6b2e4dba3b801252a62e0dade5c8ab71d2eefb1,https://app.box.com/s/nrf432kfdk6kadkvbclgykekocn4pzzu,the waterbug attack group,aptnotes,2019-07-15 11:51:11.538691+00,2019-07-15 11:51:11.538691+00
1773,6df16b7ff93a44fcbec3b656645631b864175bcf,https://app.box.com/s/vuxbnmnptzygbuxkqbaq90vgm35hpcdv,analysis of project cobra,aptnotes,2019-07-15 11:51:36.516402+00,2019-07-15 11:51:36.516402+00
1777,c1b7c2bec86e8edf8bba650c6fa506319198e3c3,https://app.box.com/s/exmsfcvad1sjqtmvtzbiil9k52js62ir,anunak: apt against financial institutions,aptnotes,2019-07-15 11:51:42.929032+00,2019-07-15 11:51:42.929032+00
1789,dc20be49cbcecaf38bde2105a54580eb96605c25,https://app.box.com/s/5gfajyyz8firhnttdo72j0iz6uo4eo6q,the 'penquin' turla,aptnotes,2019-07-15 11:51:56.143997+00,2019-07-15 11:51:56.143997+00
1790,114d677bac083a956038f44abec2bf2a59e1e080,https://app.box.com/s/vsret8sjx5qd6xaxzv0rxdw4pocdmjll,operation cleaver: the notepad files,aptnotes,2019-07-15 11:52:40.655973+00,2019-07-15 11:52:40.655973+00
1791,e5e09d247f5d25d7c960a3ef3231cef9d59a2b61,https://app.box.com/s/56mtum85h5pznvw9r4x6yh5qivb7vgql,hacking the street?  fin4 likely playing the market,aptnotes,2019-07-15 11:52:45.253882+00,2019-07-15 11:52:45.253882+00
1792,02be2ef6587e940656cde835354d0073c4dce232,https://app.box.com/s/4dfaheem1io3i71o51rf4lfo2ivotuol,i am ironman: deep panda uses sakula malware to target organizations in multiple sectors,aptnotes,2019-07-15 11:52:48.003612+00,2019-07-15 11:52:48.003612+00
1793,5bbf6a633076473dc4b2afb6d166c8caa84463e4,https://app.box.com/s/q23ruuvmn5mgq1dc0w3kggl6ek1pn4nz,the regin platform nation-state ownership of gsm networks,aptnotes,2019-07-15 11:52:53.200239+00,2019-07-15 11:52:53.200239+00
1796,e8fcb14805853185b36093119094085f0f7f86a2,https://app.box.com/s/30f8215m5iow438k6gpjuxyvlsid7oom,operation double tap,aptnotes,2019-07-15 11:52:57.159714+00,2019-07-15 11:52:57.159714+00
1801,a4520f8f85d13aa469ff3e1b6d333e4c9a290e7a,https://app.box.com/s/61pv7a2qufqbm3dhargkrsqjjzgswxba,operation cloudyomega: ichitaro zero-day and ongoing cyberespionage campaign targeting japan,aptnotes,2019-07-15 11:53:08.748715+00,2019-07-15 11:53:08.748715+00
1802,b336dd349c5b4620f04d98b90282c7ae900a3a42,https://app.box.com/s/jih94kv82ucn12fdne8tsijvwn06cf4p,korplug military targeted attacks: afghanistan & tajikistan,aptnotes,2019-07-15 11:53:24.555927+00,2019-07-15 11:53:24.555927+00
1803,96173322b936132aa4cdc0328e4a247d40ae5152,https://app.box.com/s/sg4cyodukt7edmmba6bfikuiu1jgzv59,the uroburos case: new sophisticated rat identified,aptnotes,2019-07-15 11:53:27.496152+00,2019-07-15 11:53:27.496152+00
1804,dfd64e9a601283c76ae3f28875166695dc354a21,https://app.box.com/s/rqk4up23y49pe1zalfmstkj4zb1dxbja,the darkhotel apt a story of unusual hospitality v1.0,aptnotes,2019-07-15 11:53:31.871878+00,2019-07-15 11:53:31.871878+00
1805,abddcfeac71a991c480810c82d7e972c74251329,https://app.box.com/s/r97cjt70ywsd7pnrstr7buqzxn5svfw1,darkhotel indicators of compromise,aptnotes,2019-07-15 11:53:41.029432+00,2019-07-15 11:53:41.029432+00
1806,15daf73d022246964c2938a889361aba40e7d08b,https://app.box.com/s/0aem5xn8owa5hpsjxuqbyloielln6oyh,"be2 custom plugins, router abuse, and target profiles",aptnotes,2019-07-15 11:53:46.060468+00,2019-07-15 11:53:46.060468+00
1810,1d9b39654f8c7678b3e2c30e378b2e14021b5d44,https://app.box.com/s/2e7s0j3cuuswoplyvaqdz4kdudvvr7x7,apt28: a window into russia's cyber espionage operations,aptnotes,2019-07-15 11:53:49.276162+00,2019-07-15 11:53:49.276162+00
1811,116309e7121bc8b0e66e4166c06f7b818e1d3629,https://app.box.com/s/89uahki8m2ksfgc8pysjw6utcqjp4q9u,"threat spotlight: group 72, opening the zxshell",aptnotes,2019-07-15 11:54:21.684741+00,2019-07-15 11:54:21.684741+00
1812,50b165c213697facb2410591c3ddf772b95fc805,https://app.box.com/s/v76ozenghvxl8cnk7rcdw4dxsnsffz2g,full disclosure of havex trojans,aptnotes,2019-07-15 11:54:24.816943+00,2019-07-15 11:54:24.816943+00
1814,c264d97adeb81f59b0642de9a782f6fe545ed062,https://app.box.com/s/u273q9utje6wds8mtv17efskdu5oj8la,"scanbox framework: who''s affected, and who''s using it?",aptnotes,2019-07-15 11:54:29.512246+00,2019-07-15 11:54:29.512246+00
1815,6b69bd2d1f6def7c593fa7feeb652bf938ee5632,https://app.box.com/s/tp6i8x92oxp2jjs1gajmimxsbgwb3hpa,operation smn,aptnotes,2019-07-15 11:54:40.306833+00,2019-07-15 11:54:40.306833+00
1817,c0708a3efcf32d02cfb5348f87fe140ae6f470e8,https://app.box.com/s/nj7stspq3veln8iebra2f5u1203i86eg,modified binaries tor,aptnotes,2019-07-15 11:54:43.69396+00,2019-07-15 11:54:43.69396+00
1818,4ff4b93665664603623bc7001e3ca961b8b78b9f,https://app.box.com/s/t2flymgu0ct5s3z487oedaq8dycsge77,operation pawn storm using decoys to evade detection,aptnotes,2019-07-15 11:54:51.239817+00,2019-07-15 11:54:51.239817+00
1819,643c7e975121b4614156fc4f29de09b4fd1f0026,https://app.box.com/s/th78b3w9bhr1cpdtn9gmmm9v7j2vuq47,tactical intelligence bulletin sofacy phishing,aptnotes,2019-07-15 11:54:54.997322+00,2019-07-15 11:54:54.997322+00
1820,13a055fe7be7e55dcce0035eaf1990fbe8406c98,https://app.box.com/s/r3qo159trv793oeqdgsv99swjsxzq8pw,orcarat - a whale of a tale,aptnotes,2019-07-15 11:54:58.229472+00,2019-07-15 11:54:58.229472+00
1821,20dd2aaae24812d78cd1c5e32c68b7998e00e0ca,https://app.box.com/s/mtk3zeae1823kz2hv3f7z6pgjgwxlkyl,threat spotlight: group 72,aptnotes,2019-07-15 11:55:01.377192+00,2019-07-15 11:55:01.377192+00
1823,cccc6053fa78cef9f8a28efdaa07c8cfa6a73cc2,https://app.box.com/s/k0vbq8vx0z8qg3s4ycit1kc99cg5ay27,russian cyber espionage campaign - sandworm team,aptnotes,2019-07-15 11:55:06.13082+00,2019-07-15 11:55:06.13082+00
1830,bf937bb2315901541521f00abce8d441d272da16,https://app.box.com/s/qvuhc7j8tle0a83z3iivsz3yz6aok3tv,operation quantum entanglement,aptnotes,2019-07-15 11:55:15.887293+00,2019-07-15 11:55:15.887293+00
1834,b4c64e64f6309c0f424cdf0cdf449576f36cee16,https://app.box.com/s/fc2gc8m4ospivuhzjmj2vfc1l3sxc17j,forced to adapt: xslcmd backdoor now on os x,aptnotes,2019-07-15 11:55:50.892321+00,2019-07-15 11:55:50.892321+00
1835,c24ba893644a149a1f05432c392a716251dca72f,https://app.box.com/s/aj0b81yqt1fe6ufuklxuirvh8hawnnjb,darwin's favorite apt group,aptnotes,2019-07-15 11:56:06.356425+00,2019-07-15 11:56:06.356425+00
1838,194656e774aaacb86ae2c48f0c894e82ec68a833,https://app.box.com/s/a6c2ljuyf6kzgx853khmhmrxk4toal8x,profiling an enigma:  the mystery of north korea's cyber threat landscape,aptnotes,2019-07-15 11:56:11.099035+00,2019-07-15 11:56:11.099035+00
1841,63e36939c3f90c4ca9d492b03cf04d9f03a4ec2f,https://app.box.com/s/9rsegtgvnwe9n2lrk6ezxfv8mnpfhpk3,the epic turla operation: solving some of the mysteries of snake/uroboros,aptnotes,2019-07-15 11:56:30.856071+00,2019-07-15 11:56:30.856071+00
1846,5ceee60079796aa518c5e490feaca4a0d78c031b,https://app.box.com/s/029unv6hijmzrq3xzevz58y4n4xneybz,"syrian malware, the ever-evolving threat",aptnotes,2019-07-15 11:56:40.210855+00,2019-07-15 11:56:40.210855+00
1847,142d4447504e30012d98fea16831f2363c62c5ca,https://app.box.com/s/z0apbug9w1ztt8ex0pe99sq0d2u9r3nu,energetic bear _ crouching yeti,aptnotes,2019-07-15 11:57:03.963844+00,2019-07-15 11:57:03.963844+00
1848,a53ce340535461cc92e274f7c5bfb0d8653d5087,https://app.box.com/s/90zdh7pfbmon8mtea3okbc6s83ro28bx,crouching yeti: appendixes,aptnotes,2019-07-15 11:57:11.16443+00,2019-07-15 11:57:11.16443+00
1849,591cef00735f510079e0fe4bd0067ca0150fd004,https://app.box.com/s/hjjb0aysslxse1ehpyt5ny68lf8tyctg,sayad (flying kitten) infostealer: is this the work of the iranian ajax security team?,aptnotes,2019-07-15 11:57:17.989101+00,2019-07-15 11:57:17.989101+00
1850,d5a6d2366c4973f06e95bb1201747d0175321952,https://app.box.com/s/54porxs30re847wc7ca1jk1hzbtvt0hv,the eye of the tiger (pitty tiger),aptnotes,2019-07-15 11:57:27.362219+00,2019-07-15 11:57:27.362219+00
1855,51bb16ba51be3c144ac9e09a68732cbe0bb785d5,https://app.box.com/s/h8c0ds5etxke111s38r7rs3ltmpf2mot,illuminating the etumbot apt backdoor,aptnotes,2019-07-15 11:57:33.016306+00,2019-07-15 11:57:33.016306+00
1858,e743ba5074212801ce09ee640730028ab8f41d48,https://app.box.com/s/vr9chzv8t952gywbaom6r0p4bo4pub8r,cat scratch fever: crowdstrike tracks newly reported iranian actor as flying kitten,aptnotes,2019-07-15 11:57:56.370782+00,2019-07-15 11:57:56.370782+00
1859,41c3f02fe289ddb0d0c5a010f5865b58da939b1c,https://app.box.com/s/pnagcb7vgpqaxen71n2x557m05q7dazl,operation saffron rose,aptnotes,2019-07-15 11:58:06.768957+00,2019-07-15 11:58:06.768957+00
1860,829bf301061a9a6358c233ca5aa459439fc0aec8,https://app.box.com/s/5epjx7i7fc3q8jh8o4exabquoar1s3ii,new zero-day exploit targeting internet explorer versions 9 through 11 identified in targeted attacks,aptnotes,2019-07-15 11:58:09.451371+00,2019-07-15 11:58:09.451371+00
1862,0849ce1f0272c4604d47e464ab56cad0b5b60263,https://app.box.com/s/xmeq5ajvmzux1appt1qvd8wme7k13o63,snake campaign & cyber espionage toolkit,aptnotes,2019-07-15 11:58:14.495411+00,2019-07-15 11:58:14.495411+00
1867,76a6ea858e3524682ad3ee30251003228db50fb3,https://app.box.com/s/pn1mtot3a2d2seuqx46unamdl7udlwq0,mo' shells mo' problems - deep panda web shells,aptnotes,2019-07-15 11:58:23.93549+00,2019-07-15 11:58:23.93549+00
1870,186d7913fe80c35a06e76a5c8fd08520f43b4246,https://app.box.com/s/s7kamaz3bmziz8vu1fvwz2e9m13xiysg,xtremerat: nuisance or threat?,aptnotes,2019-07-15 11:58:46.079014+00,2019-07-15 11:58:46.079014+00
1871,114583db8690cd01c60d5758dbe2e2dc1e96fb25,https://app.box.com/s/6uv4v8hpnfpka971qk0gd3j4mnm5x7mt,operation snowman: deputydog actor compromises us veterans of foreign wars website,aptnotes,2019-07-15 11:58:58.310963+00,2019-07-15 11:58:58.310963+00
1876,8421ef67d1e6dcc277f07f39f86e21fd89cf1d5a,https://app.box.com/s/blcobivhvh1gwqh7qjtkrdpaggz2lmlr,targeted attacks against the energy sector,aptnotes,2019-07-15 11:59:06.68133+00,2019-07-15 11:59:06.68133+00
1879,b670b7a7904baded891a4c6e7afe692998989668,https://app.box.com/s/8w1uu9e2l7jwq40gtea7xem6ezg79ffu,operation ke3chang targeted attacks against ministries of foreign affairs,aptnotes,2019-07-15 11:59:26.170369+00,2019-07-15 11:59:26.170369+00
1882,9a4dcfa7178cccc6283a92bc768be1374eb347f9,https://app.box.com/s/zesgiuff58vejn97rad0w9tt827cusg0,evasive tactics: terminator rat,aptnotes,2019-07-15 11:59:37.761527+00,2019-07-15 11:59:37.761527+00
1884,5ff5d49650b4fa5988f435f60434744a7bcaee48,https://app.box.com/s/dbgzho741wbtce2r5hppvocy6cwjbcbk,world war c: understanding nation-state motives behind today's advanced cyber attacks,aptnotes,2019-07-15 11:59:50.923678+00,2019-07-15 11:59:50.923678+00
1885,f69e4d23674d06ee459d2abbecc5f3f4cbd58047,https://app.box.com/s/bwgb7uhh6p4bdkyvlw94dpq19tq0fvbv,2q report on targeted attack campaigns,aptnotes,2019-07-15 12:00:29.660436+00,2019-07-15 12:00:29.660436+00
1886,e4aa40ce1a865021e0b178a4c444126743335d32,https://app.box.com/s/m7yxjl7nljw2iltpbasm7t2dswhya6iv,hidden lynx: professional hackers for hire,aptnotes,2019-07-15 12:00:34.913765+00,2019-07-15 12:00:34.913765+00
1887,21a5b79498a242f6869649cb808d02366dba6e89,https://app.box.com/s/w4rzfbf0ziip0dt4smkwtraluv8o0z9g,operation deputydog: zero-day (cve-2013-3893) attack against japanese targets,aptnotes,2019-07-15 12:00:38.360493+00,2019-07-15 12:00:38.360493+00
1889,1bf6c5eaaf996f463b25837c15b400c895862419,https://app.box.com/s/qm0qqb7bpc0ut2c5n76zr5i0rdfhy5ts,operation ephemeral hydra: ie zero-day linked to deputydog uses diskless method,aptnotes,2019-07-15 12:00:42.858017+00,2019-07-15 12:00:42.858017+00
1891,5276375276d632b9a43037ef9a99221b81cb1a61,https://app.box.com/s/7gw9d1cbuvygb3qamjytpgh9nbmk7cbw,poison ivy:  assessing damage and extracting intelligence,aptnotes,2019-07-15 12:00:54.452095+00,2019-07-15 12:00:54.452095+00
1893,5f17e7b886d2388ffc134157dd1b66aa65372b59,https://app.box.com/s/fkg2mxeqpb2ivx9neyz6bseopy1dfg5p,survival of the fittest: new york times attackers evolve quickly,aptnotes,2019-07-15 12:01:09.486355+00,2019-07-15 12:01:09.486355+00
1898,ffdfed40c5b1e08a6469c2f38e6a51347a37dd1b,https://app.box.com/s/2k6oduwj3aetbetxdjx6gjqcg7mrcvvj,operation hangover - unveiling an indian cyberattack infrastructure (appendix),aptnotes,2019-07-15 12:01:17.236852+00,2019-07-15 12:01:17.236852+00
1906,9a2de0730e62aa24cdff1d1920b9535d1795be7e,https://app.box.com/s/f8p3dagvmdezcpgmnh04mgqz21viklpz,"keyboy, targeted attacks against vietnam and india",aptnotes,2019-07-15 12:01:51.81945+00,2019-07-15 12:01:51.81945+00
1908,31d750b3565b65c43533a87bf7aa72c41258f9a0,https://app.box.com/s/9dpb6yyvb4yedosa75fo1ibuo46oy35a,crude faux: an analysis of cyber conflict within the oil & gas industries,aptnotes,2019-07-15 12:02:29.21043+00,2019-07-15 12:02:29.21043+00
1909,902c5b2eb9cb486171b24ca60681aea5eecdb270,https://app.box.com/s/v04cs4pueqq78rh8uasr39tsh36gtqra,the chinese malware complexes: the maudi surveillance operation,aptnotes,2019-07-15 12:02:53.970551+00,2019-07-15 12:02:53.970551+00
1911,e2631efe178d16691329f27a853a41a48387bfc4,https://app.box.com/s/d3q764or208vbbg26gtcasv5uxnkcij1,operation hangover |executive summary,aptnotes,2019-07-15 12:02:58.791938+00,2019-07-15 12:02:58.791938+00
1912,aae01ca44ca11f33692bcfd9a20e36105ddfa2b9,https://app.box.com/s/f5wyu7306nti3lbp58uesioijsl9zamm,operation hangover - unveiling an indian cyberattack infrastructure,aptnotes,2019-07-15 12:03:06.270406+00,2019-07-15 12:03:06.270406+00
1914,3a34d6152f2d287f58e67a03d96408b74d5c470e,https://app.box.com/s/dlzp6f7hv9q3r0kreqvu8yyt36lzdbxw,winnti: more than just a game,aptnotes,2019-07-15 12:03:11.709102+00,2019-07-15 12:03:11.709102+00
1918,26353a7703ce0b186450134a5321ac37d1405380,https://app.box.com/s/x2jgr4j1bgfas2h2b4h09mam9nn4qwu3,apt1: technical backstage,aptnotes,2019-07-15 12:03:27.240348+00,2019-07-15 12:03:27.240348+00
1919,c6ce890a544b01e5dafd4add9326b4178424c4e2,https://app.box.com/s/b91tgqhiw7zyivfnxe3sbrtzfgk6n08f,dissecting operation troy: cyberespionage in south korea,aptnotes,2019-07-15 12:03:50.044158+00,2019-07-15 12:03:50.044158+00
1920,57a17587785f54a103ea970277bd7c4cc179a82c,https://app.box.com/s/742gtrl1fedxy8iqwjuqsiru1m8i0l2g,the teamspy story - abusing teamviewer in cyberespionage campaigns,aptnotes,2019-07-15 12:03:56.036139+00,2019-07-15 12:03:56.036139+00
1926,349984643361273d5d3b638e369c45cbb409676c,https://app.box.com/s/0leqi6xaid7v745y3kujcyi5vgvf73su,comment crew: indicators of compromise,aptnotes,2019-07-15 12:04:01.20874+00,2019-07-15 12:04:01.20874+00
1927,3974687624eb85cdcf1fc9ccfb68eea052971e84,https://app.box.com/s/t8w9gavaci6jye519zp13tjdicnd7xzu,apt1 exposing one of china's cyber espionage units,aptnotes,2019-07-15 12:04:44.192497+00,2019-07-15 12:04:44.192497+00
1932,751d00dab0fac4c2b0d1c140e9897fb99a399be1,https://app.box.com/s/ebjeefvfx58arny58fb9vv6up39f293w,the icefog apt: a tale of cloak and three daggers,aptnotes,2019-07-15 12:04:48.523788+00,2019-07-15 12:04:48.523788+00
1934,b64a571a29d1c2cfc40b6b6cef50a95e6ce3b455,https://app.box.com/s/ymcjx37fp0zyyjybcl80czcrpzctjfp9,"the '"red october'" campaign - an advanced cyber espionage network targeting diplomatic and government agencies",aptnotes,2019-07-15 12:05:12.918998+00,2019-07-15 12:05:12.918998+00
1936,4477f8bb9e82fa99d4c0f1d57720f5856b8ee9f8,https://app.box.com/s/fjucrojt5ldxio2sbvsql7syv46l6p4g,recovering from shamoon,aptnotes,2019-07-15 12:05:21.986869+00,2019-07-15 12:05:21.986869+00
1938,c32627e18128fbf249a084272310996d1b794bb5,https://app.box.com/s/td8bl14go6icl9lhi9c4idkk82e83t2c,trojan.taidoor: targeting think tanks,aptnotes,2019-07-15 12:05:29.850774+00,2019-07-15 12:05:29.850774+00
1939,bd6f3f93d3c87e78149d766b2613ed9e18bc2620,https://app.box.com/s/tdgkyqg7o511v8a29mc8ec28yxzw118j,iexpl0re rat,aptnotes,2019-07-15 12:05:41.275123+00,2019-07-15 12:05:41.275123+00
1940,cfd4451a15223fdf667285b12a8829a4b409495a,https://app.box.com/s/h9vlkkgq0yaat56muq6nei95nchysbay,the mirage campaign,aptnotes,2019-07-15 12:05:44.629354+00,2019-07-15 12:05:44.629354+00
1962,fd81d98729029a483e0c5c69d908ab96014edbe5,https://app.box.com/s/rqv5wirqhfc3zht1p2kouk8i0ymnmr92,alleged apt intrusion set: 1.php group,aptnotes,2019-07-15 12:05:49.342078+00,2019-07-15 12:05:49.342078+00
1975,8a982bc5c8303440faa4d5672a38bb7a613c382b,https://app.box.com/s/mxffbrs4ju2yeoa47sbeym6n5zm1hnf3,shadows in the cloud: investigating cyber espionage 2.0,aptnotes,2019-07-15 12:07:30.039052+00,2019-07-15 12:07:30.039052+00
1978,4d9c8ecae38f217729cf8a9df934e7cc5de2ae1a,https://app.box.com/s/fjb89qr1vnk2ox0vllj68ivadqgyz3an,operation aurora,aptnotes,2019-07-15 12:08:43.054807+00,2019-07-15 12:08:43.054807+00
1991,cd4b501e71bc7d97303e53c786cfd5fcc833d7e8,https://www.cfr.org/interactive/cyber-operations/putter-panda,"putter panda were the subject of an extensive report by crowdstrike, which stated: ''the crowdstrike intelligence team has been tracking this particular unit since2012, under the codename putter panda, and has documented activity dating back to 2007. the report identifies chen ping, aka cpyy, and the primary location of unit 61486.''",misp_galaxy_external_reference,2019-07-16 13:50:01.977874+00,2019-07-16 13:50:01.977874+00
1993,91c03ed0c775bab080c6f000e631b224e1c7e961,https://www.cfr.org/interactive/cyber-operations/darkhotel,"kaspersky described darkhotel in a 2014 report as: ''... darkhotel drives its campaigns by spear-phishing targets with highly advanced flash zero-day exploits that effectively evade the latest windows and adobe defenses, and yet they also imprecisely spread among large numbers of vague targets with peer-to-peer spreading tactics. moreover, this crews most unusual characteristic is that for several years the darkhotel apt has maintained a capability to use hotel networks to follow and hit selected targets as they travel around the world.''",misp_galaxy_external_reference,2019-07-16 13:51:25.180471+00,2019-07-16 13:51:25.180471+00
1995,f20b3f0efea8d56723120644523e46869e0b5446,https://www.cfr.org/interactive/cyber-operations/apt-16,"between november 26, 2015, and december 1, 2015, known and suspected china-based apt groups launched several spear-phishing attacks targeting japanese and taiwanese organizations in the high-tech, government services, media and financial services industries. each campaign delivered a malicious microsoft word document exploiting the aforementioned eps dict copy use-after-free vulnerability, and the local windows privilege escalation vulnerability cve-2015-1701. the successful exploitation of both vulnerabilities led to the delivery of either a downloader that we refer to as ironhalo, or a backdoor that we refer to as elmer.",misp_galaxy_external_reference,2019-07-16 13:51:27.755005+00,2019-07-16 13:51:27.755005+00
1999,918ef905d04dcb6984afa1d608c5b660a938dff4,https://www.cfr.org/interactive/cyber-operations/axiom,"the winnti grouping of activity is large and may actually be a number of linked groups rather than a single discrete entity. kaspersky describe winnti as: ''the winnti group has been attacking companies in the online video game industry since 2009 and is currently still active. the groups objectives are stealing digital certificates signed by legitimate software vendors in addition to intellectual property theft, including the source code of online game projects. the majority of the victims are from south east asia.''",misp_galaxy_external_reference,2019-07-16 13:51:40.691686+00,2019-07-16 13:51:40.691686+00
2001,acf49848a61a24976706c7577f92f6ac114db48b,https://www.cfr.org/interactive/cyber-operations/apt-30,"kaspersky described naikon in a 2015 report as: ''the naikon group is mostly active in countries such as the philippines, malaysia, cambodia, indonesia, vietnam, myanmar, singapore, and nepal, hitting a variety of targets in a very opportunistic way.''",misp_galaxy_external_reference,2019-07-16 13:51:56.041645+00,2019-07-16 13:51:56.041645+00
2012,6703b534c11f81f653306f87f48b6f4c6f5b59ee,https://www.cfr.org/interactive/cyber-operations/newscaster,"charming kitten (aka parastoo, aka newscaster) is an group with a suspected nexus to iran that targets organizations involved in government, defense technology, military, and diplomacy sectors.",misp_galaxy_external_reference,2019-07-16 13:52:53.993096+00,2019-07-16 13:52:53.993096+00
2016,65798480d40ec895e66412b1727bde61a823af6c,https://www.cfr.org/interactive/cyber-operations/magic-hound,"a group of cyber actors utilizing infrastructure located in iran have been conducting computer network exploitation activity against public and private u.s. organizations, including cleared defense contractors (cdcs), academic institutions, and energy sector companies. this threat actor targets entities in the government, energy, and technology sectors that are located in or do business with saudi arabia.",misp_galaxy_external_reference,2019-07-16 13:53:08.294444+00,2019-07-16 13:53:08.294444+00
