report_id,hash,url,description,source,created,last_update
4777,d9f9dc59143be850241e5cb1491dd3bf1f51e9e1,https://attack.mitre.org/groups/g0054,"[sowbug](https://attack.mitre.org/groups/g0054) is a threat group that has conducted targeted attacks against organizations in south america and southeast asia, particularly government entities, since at least 2015. (citation: symantec sowbug nov 2017)",mitre,2019-03-20 15:23:28.28014+01,2019-03-20 15:23:28.28014+01
4778,d922afa411a71bef15e0dbab05639ad9d2b1a63f,https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments,"[sowbug](https://attack.mitre.org/groups/g0054) is a threat group that has conducted targeted attacks against organizations in south america and southeast asia, particularly government entities, since at least 2015. (citation: symantec sowbug nov 2017)",mitre_external_reference,2019-03-20 15:23:34.286112+01,2019-03-20 15:23:34.286112+01
4779,4429172ae94dad54bb42e39dac5b9eece02ec1d3,https://attack.mitre.org/groups/g0033,[poseidon group](https://attack.mitre.org/groups/g0033) is a portuguese-speaking threat group that has been active since at least 2005. the group has a history of using information exfiltrated from victims to blackmail victim companies into contracting the [poseidon group](https://attack.mitre.org/groups/g0033) as a security firm. (citation: kaspersky poseidon group),mitre,2019-03-20 15:23:34.349984+01,2019-03-20 15:23:34.349984+01
4780,c0fff752cc04afc67fe8c8e8dc327f2a38b68326,https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/,[poseidon group](https://attack.mitre.org/groups/g0033) is a portuguese-speaking threat group that has been active since at least 2005. the group has a history of using information exfiltrated from victims to blackmail victim companies into contracting the [poseidon group](https://attack.mitre.org/groups/g0033) as a security firm. (citation: kaspersky poseidon group),mitre_external_reference,2019-03-20 15:23:41.097191+01,2019-03-20 15:23:41.097191+01
4781,9a5c2834e90d8351635df583b7c80bff88f76ff8,https://attack.mitre.org/groups/g0021,"[molerats](https://attack.mitre.org/groups/g0021) is a politically-motivated threat group that has been operating since 2012. the group''s victims have primarily been in the middle east, europe, and the united states. (citation: dustysky) (citation: dustysky2)",mitre,2019-03-20 15:23:41.188072+01,2019-03-20 15:23:41.188072+01
4782,9b7bf2d6c4a10dac7483c618562e701f42c1dc32,https://www.clearskysec.com/wp-content/uploads/2016/01/operation%20dustysky_tlp_white.pdf,"[molerats](https://attack.mitre.org/groups/g0021) is a politically-motivated threat group that has been operating since 2012. the group''s victims have primarily been in the middle east, europe, and the united states. (citation: dustysky) (citation: dustysky2)",mitre_external_reference,2019-03-20 15:23:47.710843+01,2019-03-20 15:23:47.710843+01
4783,a00dc576f03496351c6ec2989aac2a26891c4cff,http://www.clearskysec.com/wp-content/uploads/2016/06/operation-dustysky2_-6.2016_tlp_white.pdf,"[molerats](https://attack.mitre.org/groups/g0021) is a politically-motivated threat group that has been operating since 2012. the group''s victims have primarily been in the middle east, europe, and the united states. (citation: dustysky) (citation: dustysky2)",mitre_external_reference,2019-03-20 15:23:48.92294+01,2019-03-20 15:23:48.92294+01
4784,226c1761993ac853ed39ad049f5382b5f269c5b8,https://www.fireeye.com/blog/threat-research/2013/08/operation-molerats-middle-east-cyber-attacks-using-poison-ivy.html,"[molerats](https://attack.mitre.org/groups/g0021) is a politically-motivated threat group that has been operating since 2012. the group''s victims have primarily been in the middle east, europe, and the united states. (citation: dustysky) (citation: dustysky2)",mitre_external_reference,2019-03-20 15:23:50.06551+01,2019-03-20 15:23:50.06551+01
4785,40756e122269b0fb90871a5b1faeb6d787a9dc2e,https://attack.mitre.org/groups/g0022,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre,2019-03-20 15:23:50.179167+01,2019-03-20 15:23:50.179167+01
4786,36fdb807ccbb7413b14905f158cf15e46a86937f,https://www.fireeye.com/blog/threat-research/2015/06/operation-clandestine-wolf-adobe-flash-zero-day.html,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre_external_reference,2019-03-20 15:23:57.126097+01,2019-03-20 15:23:57.126097+01
4787,9bb16234b416ce5b6f3b13b2677a24f56e98f43f,https://www.fireeye.com/blog/threat-research/2014/11/operation_doubletap.html,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre_external_reference,2019-03-20 15:23:57.180787+01,2019-03-20 15:23:57.180787+01
5037,94470842e134a072fe2699d27af53040ca995a2a,https://securelist.com/analysis/publications/74828/cve-2015-2545-overview-of-current-threats/,"",groups_and_operations_sheet,2019-03-20 15:40:20.011001+01,2019-03-20 15:40:20.011001+01
4788,e1d0e426eeaffa652da30800c3a2d638049683e9,http://pwc.blogs.com/cyber_security_updates/2015/07/pirpi-scanbox.html,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre_external_reference,2019-03-20 15:23:59.341156+01,2019-03-20 15:23:59.341156+01
4789,d16356ca955b7a10d4920546c78d7666df1c2357,http://www.symantec.com/connect/blogs/buckeye-cyberespionage-group-shifts-gaze-us-hong-kong,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre_external_reference,2019-03-20 15:23:59.411977+01,2019-03-20 15:23:59.411977+01
4790,50adb7709fae8e7c7acd3fd432e435a7df84ca0e,https://www.recordedfuture.com/chinese-mss-behind-apt3/,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre_external_reference,2019-03-20 15:24:00.682062+01,2019-03-20 15:24:00.682062+01
4791,2b58b756b9ffbc592183ce2285dfc2594a157009,https://attack.mitre.org/docs/apt3_adversary_emulation_plan.pdf,"[apt3](https://attack.mitre.org/groups/g0022) is a china-based threat group that researchers have attributed to china''s ministry of state security. (citation: fireeye clandestine wolf) (citation: recorded future apt3 may 2017) this group is responsible for the campaigns known as operation clandestine fox, operation clandestine wolf, and operation double tap. (citation: fireeye clandestine wolf) (citation: fireeye operation double tap) as of june 2015, the group appears to have shifted from targeting primarily us victims to primarily political organizations in hong kong. (citation: symantec buckeye)

apt3 adversary emulation plan - (citation: apt3 adversary emulation plan)",mitre_external_reference,2019-03-20 15:24:01.962716+01,2019-03-20 15:24:01.962716+01
4792,8bdfe08e9b24aa16ad97b63e95621a43496df31e,https://attack.mitre.org/groups/g0013,"[apt30](https://attack.mitre.org/groups/g0013) is a threat group suspected to be associated with the chinese government. (citation: fireeye apt30) while [naikon](https://attack.mitre.org/groups/g0019) shares some characteristics with [apt30](https://attack.mitre.org/groups/g0013), the two groups do not appear to be exact matches. (citation: baumgartner golovkin naikon 2015)",mitre,2019-03-20 15:24:03.459588+01,2019-03-20 15:24:03.459588+01
4794,55ea4075414a961a79bf62c7c55008322dc8ee4e,https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf,"[apt30](https://attack.mitre.org/groups/g0013) is a threat group suspected to be associated with the chinese government. (citation: fireeye apt30) while [naikon](https://attack.mitre.org/groups/g0019) shares some characteristics with [apt30](https://attack.mitre.org/groups/g0013), the two groups do not appear to be exact matches. (citation: baumgartner golovkin naikon 2015)",mitre_external_reference,2019-03-20 15:24:30.067442+01,2019-03-20 15:24:30.067442+01
